JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2453058.4063	12.7			Vis.	WWJ		127	133	PE 8/97				V				MRK 421		STD				
2453058.6351	12.5			Vis.	OCR	Y	118	127	SE				V				MRK 421		STD				
2453059.3056	12.6			Vis.	VJA	Y	121	127	SE030901				V				MRK 421		STD				
2453059.3819	12.7			Vis.	OCR		127		SE				V				MRK 421		STD				
2453059.3903	12.6			Vis.	JCN	K	D+1		243.01	BAAVSS			V				MRK 421		STD				
2453059.4035	12.4			Vis.	PYG	HM							V				MRK 421		STD				
2453059.4257	12.5			Vis.	MUY	Y	121	127	SE0903	ACTIVE			V				MRK 421		STD				
2453059.7194	12.4			Vis.	HUZ		121	127	E020901				V				MRK 421		STD				
2453060.4028	12.1			Vis.	WKL		121		030901				V				MRK 421		STD				
2453060.4479	12.5			Vis.	GCO		127	121	E2003				V				MRK 421		STD				
2453060.6	12.6			Vis.	KLX		121	127	S/E/1998				V				MRK 421		STD				
2453060.8167	12.6			Vis.	SXN	Y	121	127	SE03	ACTIVE			V				MRK 421		STD				
2453060.8599	12.5			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453061.3757	12.6			Vis.	MUY	Y	121	127	SE0903	ACTIVE			V				MRK 421		STD				
2453061.5160	12.5			Vis.	PYG								V				MRK 421		STD				
2453061.6194	12.4			Vis.	KRB		118	127	PE1996				V				MRK 421		STD				
2453061.6604	12.5			V	JM		104	133	SEF0309				V				MRK 421		STD				
2453061.6944	12.8			Vis.	SUI	UV	121	127E	SE030901				V				MRK 421		STD				
2453062.3431	12.6			Vis.	MUY		121	127	SE0903				V				MRK 421		STD				
2453062.4028	12.3			Vis.	WKL		121	127	030901				V				MRK 421		STD				
2453062.4236	12.9			Vis.	OJR								V				MRK 421		STD				
2453062.6313	12.6			Vis.	SUI	UV	121	127E	SE030901				V				MRK 421		STD				
2453062.6503	12.6			V	JM		121	127	SEF0309				V				MRK 421		STD				
2453063.3389	12.9			Vis.	OJR								V				MRK 421		STD				
2453063.3590	12.5			Vis.	MUY	Y	121	127	SE0903	ACTIVE			V				MRK 421		STD				
2453063.3958	12.1			Vis.	WKL		121	127	030901				V				MRK 421		STD				
2453063.5625	12.7			Vis.	KSF		129	133	030901				V				MRK 421		STD				
2453063.7389	12.5			Vis.	SXN	Y	121	127	SE03	ACTIVE			V				MRK 421		STD				
2453063.8963	12.6			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453064.3847	12.5			Vis.	MUY	Y	121	127	SE0903	ACTIVE			V				MRK 421		STD				
2453064.7874	12.6			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453065.4271	12.6			Vis.	PYG	HM							V				MRK 421		STD				
2453065.5	12.6			V	NFD								V				MRK 421	KNVWS	STD				
2453065.6693	12.7			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453066.2958	12.6			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453066.3271	12.6			Vis.	MUY	Y	121	127	SE0903	ACTIVE			V				MRK 421		STD				
2453066.6482	12.7			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453068.2847	12.5			Vis.	VJA	MY	121	127	SE030901				V				MRK 421		STD				
2453068.4319	12.8			Vis.	OJR								V				MRK 421		STD				
2453070.3021	12.6			Vis.	VJA	M	121	127	SE030901				V				MRK 421		STD				
2453071.6273	12.6			V	JM		121	127	SEF0309				V				MRK 421		STD				
2453072.3174	12.6			Vis.	MUY	Y	121	127	SE0903	ACTIVE			V				MRK 421		STD				
2453072.6227	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453072.8194	12.5			V	RR		135		PE0897				V				MRK 421		STD				
2453073.3174	12.5			Vis.	VJA	Y	121	127	SE030901				V				MRK 421		STD				
2453073.8233	12.7			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453074.2868	12.5			Vis.	VJA	BY	121	127	SE030901				V				MRK 421		STD				
2453074.3958	12.6			Vis.	WKL		127		030901				V				MRK 421		STD				
2453074.6274	12.7			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453074.8319	12.7			Vis.	RR		127		PE0897				V				MRK 421		STD				
2453075.2931	12.6			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453075.6	12.9			Vis.	KLX		127	133	S/E/1998				V				MRK 421		STD				
2453075.6142	12.7			V	JM		127	134	SEF0309				V				MRK 421		STD				
2453076.3340	12.6			Vis.	MUY	Y	121	127	SE0903	ACTIVE			V				MRK 421		STD				
2453077.2854	12.5			Vis.	VJA	Y	121	127	SE030901				V				MRK 421		STD				
2453078.2806	12.6			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453078.3194	12.7			Vis.	MUY	Y	121	127	SE0903	ACTIVE			V				MRK 421		STD				
2453078.4	12.9			V	NFD								V				MRK 421	KNVWS	STD				
2453078.739	13.4			Vis.	CMP		127	135	RSE03				V				MRK 421		STD				
2453079.3451	12.9			Vis.	OJR					Used CONVERTV at HQ			V				MRK 421		STD				
2453079.3889	12.5			Vis.	WKL		127		030901				V				MRK 421		STD				
2453079.6233	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453080.3174	12.8			Vis.	MUY	Y	127		SE0903	ACTIVE			V				MRK 421		STD				
2453080.3889	12.7			Vis.	WKL		127		030901				V				MRK 421		STD				
2453080.4125	12.7			Vis.	VOL		127		E030901				V				MRK 421	AFOEV	STD				
2453080.6025	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453081.375	12.5			Vis.	WKL		127		030901				V				MRK 421		STD				
2453081.3958	13.0			Vis.	GCO		127	133	E2003				V				MRK 421		STD				
2453081.41	13.1			Vis.	HUR	K							V				MRK 421		STD				
2453081.4382	12.7			Vis.	VOL		127		E030901				V				MRK 421	AFOEV	STD				
2453081.6062	12.77			V	WDZ		135		030901				V				MRK 421		STD				
2453082.6111	12.5			Vis.	STI		121	127	SE09/03				V				MRK 421		STD				
2453082.6138	12.7			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453082.7292	12.6			Vis.	STI		121	127	SE09/03				V				MRK 421		STD				
2453083.3417	12.9			Vis.	OJR								V				MRK 421		STD				
2453083.432	13.2			Vis.	DPV		12.7	13.5	030901				Z				MARK 421		STD				
2453083.6039	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453084.6046	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453084.6689	12.56			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.6721	12.73			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.6753	12.80			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.6785	12.73			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.6817	12.73			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.6848	12.77			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.6880	12.67			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.6912	12.78			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.6944	12.83			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.6976	12.70			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7007	12.83			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7039	12.79			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7071	12.68			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7103	12.72			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7135	12.75			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7167	12.83			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7198	12.75			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7230	12.67			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7262	12.77			V	RSE		156 144		F030901				V				MRK 421		STD				
2453084.7294	12.87			V	RSE		156 144		F030901				V				MRK 421		STD				
2453085.3368	12.9			Vis.	OJR								V				MRK 421		STD				
2453085.5417	12.5			Vis.	DAM		127		PE1997				V				MRK 421		STD				
2453085.694	12.9			Vis.	CMP		127	133	RSE03				V				MRK 421		STD				
2453086.3278	12.8			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453086.3688	12.9			Vis.	OJR								V				MRK 421		STD				
2453086.6053	12.9			V	JM		127	134	SEF0309				V				MRK 421		STD				
2453087.5583	<12.7			Vis.	GMY		127		SE 97				V				MRK 421		STD				
2453088.3514	12.8			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453089.3417	12.9			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453090.3819	12.5			Vis.	WKL		127		030901				V				MRK 421		STD				
2453091.2826	12.8			Vis.	VJA	U	121	127	SE030901				V				MRK 421		STD				
2453091.3632	12.8			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453091.6056	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453091.742	13.1			Vis.	CMP		129	133	RSE03				V				MRK 421		STD				
2453092.3819	12.7			Vis.	WKL		127		030901				V				MRK 421		STD				
2453093.3278	12.8			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453093.3403	12.8			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453093.6103	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453093.6319	13.0			Vis.	KLX		127	129	S/E/1998				V				MRK 421		STD				
2453094.3250	12.9			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453094.3660	13.0			Vis.	VOL		127	133	E030901				V				MRK 421	AFOEV	STD				
2453094.375	12.5			Vis.	WKL		127		030901				V				MRK 421		STD				
2453094.4028	13.0			Vis.	KSF		127	133	030901				V				MRK 421		STD				
2453094.4313	12.6			Vis.	GMY		127		SE 97				V				MRK 421		STD				
2453094.6125	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453095.3403	12.8			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453095.451	12.9			Vis.	PYG	HM							V				MRK 421		STD				
2453095.5715	12.48			R	HDF		140	152	MAR 2001				V				MRK 421		STD				
2453095.6102	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453095.6146	12.98			V	WDZ		1436		030901				V				MRK 421		STD				
2453095.6431	12.79			V	HDF		144	156	MAR 2001				V				MRK 421		STD				
2453096.3174	12.8			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453096.3431	12.8			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453096.6053	12.8			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453097.2854	12.8			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453097.4236	12.5			Vis.	WKL		127		030901				V				MRK 421		STD				
2453098.2792	12.8			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453098.8981	12.70			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453099.3229	12.8			Vis.	VJA	M	121	127	SE030901				V				MRK 421		STD				
2453100.3069	12.7			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453100.490	13.4			Vis.	DPV		13.4	13.5	030901				Z				MARK 421		STD				
2453101.3056	12.8			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453101.36	12.8			Vis.	HUR	KMU							V				MRK 421		STD				
2453101.6049	12.80			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453102.3438	13.0			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453102.4167	12.8			Vis.	MUY	Y	127		SE0903	ACTIVE			V				MRK 421		STD				
2453102.5938	12.8	0.1		V	SHA		156	158	SF2001	 ERR: 0.1			V				MRK 421		STD				
2453102.6189	12.80			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453103.3139	12.8			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453103.3556	12.8			Vis.	MUY	Y	127		SE0903	ACTIVE			V				MRK 421		STD				
2453103.3736	12.5			Vis.	GCO		127	121	E2003				V				MRK 421		STD				
2453103.40	12.7			Vis.	HUR	KU							V				MRK 421		STD				
2453103.6245	12.80			V	JM		127	133	SEF0309				V				MRK 421		STD				
2453104.3271	12.8			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453104.3833	12.8			Vis.	MUY	Y	127		SE0903	ACTIVE			V				MRK 421		STD				
2453104.3944	12.9			Vis.	GMY		127		SE 97				V				MRK 421		STD				
2453104.5	12.5			V	NFD								V				MRK 421	KNVWS	STD				
2453104.501	12.8			Vis.	PYG	H							V				MRK 421		STD				
2453104.6102	12.70			V	JM		118	127	SEF0309				V				MRK 421		STD				
2453104.7986	12.8			Vis.	RR		127	133	PE0897				V				MRK 421		STD				
2453105.3486	12.8			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453105.35	12.9			Vis.	HUR	KU							V				MRK 421		STD				
2453105.3944	13.0			Vis.	OJR								V				MRK 421		STD				
2453105.4167	12.5			Vis.	WKL		127		030901				V				MRK 421		STD				
2453105.6479	12.73			V	RSE		156	144	F030901				V				MRK 421		STD				
2453105.6511	12.69			V	RSE		156	144	F030901				V				MRK 421		STD				
2453105.6542	12.77			V	RSE		156	144	F030901				V				MRK 421		STD				
2453107.3299	12.8			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453107.3743	12.9			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453107.3889	12.5			Vis.	GCO	U	127	121	E2003				V				MRK 421		STD				
2453107.4	12.6			V	NFD								V				MRK 421	KNVWS	STD				
2453107.4167	12.5			Vis.	WKL		127		030901				V				MRK 421		STD				
2453107.4347	12.6			Vis.	GGU		121	127	SE2001				V				MRK 421	KNVWS	STD				
2453108.3250	12.8			Vis.	VJA		121	127	SE030901				V				MRK 421		STD				
2453108.410	13.3			Vis.	DPV		12.7	13.5	030901				Z				MARK 421		STD				
2453109.3729	12.8			Vis.	GCO	H	127	133	E2003				V				MRK 421		STD				
2453110.35	12.6			Vis.	HUR	BHK							V				MRK 421		STD				
2453110.354	13.0			Vis.	DPV		12.7	13.5	030901				Z				MARK 421		STD				
2453110.3597	12.8			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453110.3861	12.5			Vis.	VOL		118	127	E030901				V				MRK 421	AFOEV	STD				
2453110.3903	13.0			Vis.	OJR								V				MRK 421		STD				
2453110.4	12.3			V	NFD								V				MRK 421	KNVWS	STD				
2453110.4271	12.5			Vis.	KSF		127	133	030901				V				MRK 421		STD				
2453110.4375	12.3			Vis.	WKL		121	127	030901				V				MRK 421		STD				
2453110.5875	12.5			Vis.	TDB	Y	127	121	SE03	=			V				MRK 421		STD				
2453110.5965	12.63			V	WDZ		135		030901				V				MRK 421		STD				
2453110.6771	12.9			Vis.	SXN	Y	121	127	SE03	ACTIVE			V				MRK 421		STD				
2453111.300	12.9			Vis.	DPV		12.7	13.5	030901				Z				MARK 421		STD				
2453111.3868	12.8			Vis.	MUY		127		SE0903				V				MRK 421		STD				
2453111.4	12.6			V	NFD								V				MRK 421	KNVWS	STD				
2453111.5979	12.37			R	HDF		140	152	MAR 2001				V				MRK 421		STD				
2453111.6000	12.70			V	HDF		144	158	MAR 2001				V				MRK 421		STD				
2453111.6075	12.47			V	RSE		144 156		F030901				V				MRK 421		STD				
2453111.6107	12.72			V	RSE		144 156		F030901				V				MRK 421		STD				
2453111.6139	12.64			V	RSE		144 156		F030901				V				MRK 421		STD				
2453111.6170	12.76			V	RSE		144 156		F030901				V				MRK 421		STD				
2453111.6202	12.62			V	RSE		144 156		F030901				V				MRK 421		STD				
2453111.6234	12.57			V	RSE		144 156		F030901				V				MRK 421		STD				
2453111.6266	12.61			V	RSE		144 156		F030901				V				MRK 421		STD				
2453111.6298	12.53			V	RSE		144 156		F030901				V				MRK 421		STD				
2453111.6329	12.58			V	RSE		144 156		F030901				V				MRK 421		STD				
